iter	Logloss
616	0.001046598168
617	0.001029469218
618	0.001029465881
619	0.001029452329
620	0.001029406987
621	0.001029395357
622	0.001029394094
623	0.001029393605
624	0.00102939336
625	0.001029390899
626	0.001029379286
627	0.001029375349
628	0.001029374683
629	0.001029374683
630	0.001029352558
631	0.001029341453
632	0.001029341453
633	0.001029297409
634	0.001029283918
635	0.001029237487
636	0.001029225876
637	0.001029197012
638	0.001029167591
639	0.001029159789
640	0.001029154698
641	0.001029149463
642	0.001029149463
643	0.001029149463
644	0.001029146398
645	0.0010291372
646	0.001029134368
647	0.001029129012
648	0.001029116561
649	0.00102910495
650	0.001029104302
651	0.001029102252
652	0.001029091619
653	0.001029086318
654	0.001029083177
655	0.001029060718
656	0.001029057654
657	0.001029026331
658	0.001029021729
659	0.001029015722
660	0.001029015722
661	0.001029012546
662	0.00102900688
663	0.001028987421
664	0.001028986757
665	0.001028986094
666	0.001028983568
667	0.001028981622
668	0.00102895844
669	0.001014219595
670	0.001014202162
671	0.001014201204
672	0.001014198469
673	0.001014192266
674	0.001014187937
675	0.001014185111
676	0.001014182377
677	0.001014159938
678	0.001014139494
679	0.001014138509
680	0.001014116073
681	0.001014113342
682	0.001014111002
683	0.001014099819
684	0.001014094215
685	0.001014092096
686	0.001014084526
687	0.001014081126
688	0.001014070494
689	0.001014050169
690	0.001014027739
691	0.00101402515
692	0.001014022559
693	0.001014000134
694	0.001013994363
695	0.001013990429
696	0.001013968004
697	0.001013944429
698	0.001013900957
699	0.001013899974
700	0.001013883814
701	0.001013879892
702	0.001013874511
703	0.001013868903
704	0.001013865807
705	0.001013865161
706	0.001013859737
707	0.001013855668
708	0.001013833853
709	0.001013831196
710	0.001013820165
711	0.001013812104
712	0.001013806884
713	0.001013801279
714	0.001013799858
715	0.001013797204
716	0.001013796844
717	0.001013791236
718	0.001013747524
719	0.001013742314
720	0.001013741332
721	0.001013738323
722	0.001013735602
723	0.001013731675
724	0.001013730465
725	0.001013717524
726	0.001013717033
727	0.001013711829
728	0.001013697724
729	0.001013677089
730	0.001013672154
731	0.001013666141
732	0.001013660535
733	0.001013654934
734	0.001013649334
735	0.001013638478
736	0.001013635251
737	0.001013633096
738	0.001013623125
739	0.001013617331
740	0.001013589613
741	0.001013570559
742	0.001013569113
743	0.001013565195
744	0.001013562188
745	0.001013562188
746	0.001013561583
747	0.001013546354
748	0.00101354433
749	0.001013538729
750	0.00101353049
751	0.001013526574
752	0.00101351481
753	0.001013470224
754	0.001013464289
755	0.001013458699
756	0.001013436856
757	0.001013392283
758	0.001013390783
759	0.001013380443
760	0.00101337653
761	0.001013372701
762	0.001013360689
763	0.001013354756
764	0.001013320525
765	0.001013319682
766	0.001013307687
767	0.001001537072
768	0.001001493159
769	0.001001487823
770	0.00100148565
771	0.001001483693
772	0.001001460758
773	0.001001454802
774	0.001001452629
775	0.00100145065
776	0.001001437028
777	0.001001426136
778	0.001001404332
779	0.001001383717
780	0.001001382605
781	0.001001357613
782	0.001001346714
783	0.001001325258
784	0.001001321306
785	0.001001274435
786	0.001001274435
787	0.001001233581
788	0.001001208392
789	0.001001202576
790	0.001001201248
791	0.001001200977
792	0.001001200977
793	0.00100118719
794	0.001001143455
795	0.00100113257
796	0.001001115254
797	0.001001104375
798	0.001001098048
799	0.001001097464
800	0.001001094574
801	0.001001093197
802	0.001001091225
803	0.001001085676
804	0.001001083103
805	0.001001077557
806	0.001001056513
807	0.00100104901
808	0.001001038268
809	0.001001031972
810	0.001000985273
811	0.001000979732
812	0.001000954549
813	0.001000921495
814	0.001000919527
815	0.001000894764
816	0.00100089344
817	0.001000890558
818	0.001000888099
819	0.00100087652
820	0.001000874047
821	0.001000852699
822	0.001000850731
823	0.001000839683
824	0.001000836917
825	0.001000834152
826	0.001000832185
827	0.001000824133
828	0.001000813822
829	0.00100081316
830	0.0009868450949
831	0.0009868450949
832	0.0009868257147
833	0.0009868046348
834	0.0009868015816
835	0.0009771820388
836	0.0009771788513
837	0.0009771568376
838	0.0009771530415
839	0.0009771398315
840	0.0009771393427
841	0.0009771173343
842	0.0009771071973
843	0.0009770971619
844	0.000977094411
845	0.0009770657031
846	0.0009770631893
847	0.0009770522221
848	0.0009770460815
849	0.0009770373012
850	0.0009770343025
851	0.000977028944
852	0.000977028944
853	0.0009770239925
854	0.0009770215252
855	0.0009770009467
856	0.0009769789558
857	0.0009769343989
858	0.0009768942825
859	0.0009768541746
860	0.000976832185
861	0.0009768316965
862	0.0009768121828
863	0.0009768070109
864	0.0009768040199
865	0.0009767820358
866	0.0009767709896
867	0.000976738138
868	0.0009767332998
869	0.000976732631
870	0.0009767288394
871	0.0009767116675
872	0.0009767116675
873	0.0009767089226
874	0.0009766974964
875	0.0009766922582
876	0.0009766871162
877	0.000976666547
878	0.0009766445685
879	0.0009766223145
880	0.000976582237
881	0.0009765720589
882	0.0009765642575
883	0.0009765642575
884	0.0009765420072
885	0.0009765308395
886	0.0009765308395
887	0.0009765257204
888	0.0009765210385
889	0.0009764990712
890	0.0009764821929
891	0.0009764782951
892	0.0009764762942
893	0.0009764543304
894	0.0009764487577
895	0.0009764467579
896	0.0009764441761
897	0.0009764222154
898	0.0009764173039
899	0.0009764123612
900	0.0009763710687
901	0.0009763690161
902	0.0009763470609
903	0.0009763456758
904	0.0009763369114
905	0.0009763341687
906	0.0009763314246
907	0.0009763314246
908	0.0009763314246
909	0.0009763299843
910	0.0009763288255
911	0.0009763168588
912	0.0009763165146
913	0.0009763145675
914	0.0009763118235
915	0.0009762900719
916	0.0009762715252
917	0.0009762700671
918	0.0009762674856
919	0.0009762457368
920	0.0009630839127
921	0.0009630744379
922	0.0009630281045
923	0.0009630271581
924	0.0009630200406
925	0.0009630142496
926	0.0009630115605
927	0.0009630066735
928	0.0009629835148
929	0.0009629835148
930	0.0009629759454
931	0.0009629636345
932	0.0009629404773
933	0.0009629401433
934	0.0009629323799
935	0.0009629248136
936	0.000962922922
937	0.0009629204481
938	0.0009629176389
939	0.000962896007
940	0.00096289485
941	0.0009628939044
942	0.0009628911964
943	0.000962888778
944	0.000962883864
945	0.0009628607133
946	0.0009628594352
947	0.0009628362893
948	0.0009628146652
949	0.0009628134324
950	0.0009628058713
951	0.000962782731
952	0.0009627779912
953	0.0009627770463
954	0.0009627743639
955	0.0009627512367
956	0.0009627296205
957	0.0009627289792
958	0.0009627073673
959	0.0009627041636
960	0.0009626810323
961	0.0009626694742
962	0.000962666974
963	0.000962645367
964	0.0009626428805
965	0.0009626422394
966	0.0009626415426
967	0.0009626308343
968	0.0009626077104
969	0.0009625979627
970	0.000962581383
971	0.0009625738312
972	0.0009625713316
973	0.0009625322739
974	0.0009625307943
975	0.0009625249803
976	0.0009625176852
977	0.0009625131991
978	0.000962501641
979	0.0009624981626
980	0.0009624866052
981	0.0009623858958
982	0.0009623396791
983	0.0009623194866
984	0.0009623055838
985	0.0009623031174
986	0.0009623005952
987	0.0009622805047
988	0.0009622758497
989	0.0009622758497
990	0.00096227054
991	0.0009622589887
992	0.0009622580463
993	0.0009622478145
994	0.0009622458817
995	0.0009622452902
996	0.0009622313137
997	0.000962226688
998	0.0009622247556
999	0.0009622237866
